ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
AG,Algeria,13842,106837,"Berber, Mozabite","Berber, Mozabite",194000,1,Y,mzb,Tumzabt,0,6,Islam,0,0,10,A001,Arab World,141,C0045,Berber-Saharan,2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,Y,32.47268,3.84135
AG,Algeria,10803,101275,"Berber, Rif","Berber, Rif",500,1,Y,rif,Tarifit,4,6,Islam,0.019,0.005,10,A001,Arab World,143,C0047,Berber-Riff,4,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,35.83907,-0.34831
AG,Algeria,14899,108925,"Berber, Shawiya","Berber, Shawiya",2380000,1,Y,shy,Tachawit,3,6,Islam,0,0,10,A001,Arab World,144,C0048,Berber-Shawiya,6,6,"Africa, North and Middle East",AFR,Africa,Y,Y,48,Y,35.27603,6.93694
AG,Algeria,14911,108945,"Berber, Southern Shilha","Berber, Southern Shilha",6700,1,Y,shi,Tachelhit,4,6,Islam,0.09,0,10,A001,Arab World,145,C0049,Berber-Shilha,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.29423,-7.3006
AG,Algeria,15609,110235,"Berber, Taznatit","Berber, Taznatit",12000,1,Y,grr,Taznatit,0,6,Islam,0.009,0.009,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.1496,0.10051
AG,Algeria,15473,110042,"Berber, Tidikelt Tamzight","Berber, Tidikelt Tamzight",1100,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,0.029,0.01,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,26.91172,1.79388
AG,Algeria,15572,110182,"Berber, Tougourt","Berber, Tougourt",8400,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,0.05,0.04,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,33.31437,6.0497
AG,Algeria,11140,102927,British,British,800,4,N,eng,English,5,1,Christianity,71,8,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,127,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,36.740581,3.047684
AG,Algeria,11321,102070,Chenoua,Chenoua,106000,1,Y,cnu,Chenoua,1,6,Islam,0,0,10,A001,Arab World,142,C0046,Berber-Kabyle,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,36.60729,2.19664
AG,Algeria,19206,115066,"Chinese, general","Chinese, general",37000,1,Y,cmn,"Chinese, Mandarin",5,7,Non-Religious,1,0.8,11,A002,East Asian Peoples,161,C0065,Chinese,63,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,N,36.685411,3.21938
AG,Algeria,19007,114916,Deaf,Deaf,227000,1,Y,asp,Algerian Sign Language,1,6,Islam,0.28,,26,A017,Deaf,328,C0252,Deaf,216,6,"Africa, North and Middle East",AFR,Africa,Y,Y,5,N,36.4762,3.5462
AG,Algeria,11234,103059,French,French,14000,3,N,fra,French,5,1,Christianity,66,0.4,12,A003,Eurasian Peoples,172,C0076,French,114,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,31.6094,2.49053
AG,Algeria,12070,103733,Hausa,Hausa,12000,1,Y,hau,Hausa,5,6,Islam,0,0,22,A013,Sub-Saharan Peoples,186,C0090,Hausa,16,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,26.50063207,8.477400933
AG,Algeria,12178,103948,Idaksahak,Idaksahak,3900,1,Y,dsq,Tadaksahak,1,6,Islam,0,0,22,A013,Sub-Saharan Peoples,288,C0199,Songhai,2,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,29.41261534,-3.286603179
AG,Algeria,18364,113933,Ouargla,Ouargla,23000,1,Y,oua,Tagargrent,0,6,Islam,0.05,0.02,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,31.94879,5.27286
AG,Algeria,14570,108397,"Romani, Balkan","Romani, Balkan",4700,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,0.09,0.09,12,A003,Eurasian Peoples,354,C0279,Romani,17,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,36.62111916,3.096820261
AG,Algeria,14639,108512,Sahrawi,Sahrawi,173000,1,Y,mey,"Arabic, Hassaniyya",4,6,Islam,0.005,0.005,10,A001,Arab World,112,C0014,"Arab, Hassaniya",5,6,"Africa, North and Middle East",AFR,Africa,Y,Y,3,Y,27.67405367,-8.146384189
AG,Algeria,15077,109534,Spaniard,Spaniard,700,3,N,spa,Spanish,5,1,Christianity,69,0.2,12,A003,Eurasian Peoples,291,C0202,Spanish,50,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,36.695453,2.989062
AG,Algeria,15199,109730,Tajakant,Tajakant,51000,1,Y,mey,"Arabic, Hassaniyya",4,6,Islam,0,0,10,A001,Arab World,137,C0041,"Bedouin, Saharan",2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,35.42078,3.23033
AG,Algeria,15226,109776,"Tuareg, Algerian","Tuareg, Algerian",76000,1,Y,aao,"Arabic, Algerian Saharan Spoken",3,6,Islam,0.009,0.009,10,A001,Arab World,307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,28.14156,1.84671
AG,Algeria,15608,110233,"Tuareg, Tahaggart","Tuareg, Tahaggart",74000,1,Y,thv,"Tamahaq, Tahaggart",3,6,Islam,0,0,10,A001,Arab World,307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,22.48174,6.3768
AG,Algeria,18274,113818,Turk,Turk,3600,1,Y,tur,Turkish,5,6,Islam,0,0,24,A015,Turkic Peoples,309,C0221,Turkish,68,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,35.692,-0.622
AQ,American Samoa,15741,110448,"Americans, U.S.","Americans, U.S.",1000,5,N,eng,English,5,1,Christianity,91.5,31,18,A009,North American Peoples,109,C0011,Anglo-American,104,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.31,-170.8
AQ,American Samoa,19007,114916,Deaf,Deaf,300,3,N,xxx,Language unknown,0,1,Christianity,95.1,,26,A017,Deaf,328,C0252,Deaf,216,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.316407,-170.744101
AQ,American Samoa,11165,102966,Euronesian,Euronesian,3800,5,N,eng,English,5,1,Christianity,96,26,19,A010,Pacific Islanders,259,C0170,"Pacific Islanders, other",9,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.32474,-170.79946
AQ,American Samoa,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",700,5,N,tgl,Tagalog,5,1,Christianity,98,12,17,A008,Malay Peoples,166,C0070,"Filipino, Central",55,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.281954,-170.694914
AQ,American Samoa,12322,104189,Japanese,Japanese,1000,1,Y,jpn,Japanese,5,2,Buddhism,5,1,11,A002,East Asian Peoples,194,C0099,Japanese,44,1,Australia and Pacific,SOP,Oceania,N,N,1,N,-14.276768,-170.709739
AQ,American Samoa,12795,105225,Korean,Korean,500,5,N,kor,Korean,5,1,Christianity,35,20,11,A002,East Asian Peoples,205,C0111,Korean,50,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.281501,-170.708377
AQ,American Samoa,14676,108580,Samoan,Samoan,46000,5,N,smo,Samoan,5,1,Christianity,98,25.943,19,A010,Pacific Islanders,269,C0180,Polynesian,6,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.29333,-170.70238
AQ,American Samoa,15535,110132,Tokelauan,Tokelauan,90,5,N,tkl,Tokelauan,4,1,Christianity,95,30,19,A010,Pacific Islanders,269,C0180,Polynesian,3,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.29119,-170.74249
AQ,American Samoa,15554,110155,Tongan,Tongan,700,5,N,ton,Tongan,5,1,Christianity,96.1,22,19,A010,Pacific Islanders,269,C0180,Polynesian,6,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.31318,-170.74249
AN,Andorra,13819,106804,"Arab, Moroccan","Arab, Moroccan",500,1,Y,ary,"Arabic, Moroccan Spoken",4,6,Islam,1,0.699,10,A001,Arab World,115,C0017,"Arab, Maghreb",21,10,"Europe, Western",EUR,Europe,N,N,1,N,42.534721,1.475602
AN,Andorra,11140,102927,British,British,900,4,N,eng,English,5,1,Christianity,69,3,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,127,10,"Europe, Western",EUR,Europe,N,N,,N,42.5463784,1.512425625
AN,Andorra,11108,101896,Catalonian,"Catalonian, Andorran",33000,3,N,cat,Catalan,5,1,Christianity,96,0.587,12,A003,Eurasian Peoples,291,C0202,Spanish,10,10,"Europe, Western",EUR,Europe,N,Y,,N,42.55944861,1.58292558
AN,Andorra,19007,114916,Deaf,Deaf,200,3,N,xxx,Language unknown,0,1,Christianity,90.78,,26,A017,Deaf,328,C0252,Deaf,216,10,"Europe, Western",EUR,Europe,N,Y,,N,42.548474,1.562219
AN,Andorra,11234,103059,French,French,4500,3,N,fra,French,5,1,Christianity,76,0.2,12,A003,Eurasian Peoples,172,C0076,French,114,10,"Europe, Western",EUR,Europe,N,N,,N,42.55153746,1.578741197
AN,Andorra,11871,103305,German,German,600,3,N,deu,"German, Standard",5,1,Christianity,78,1,12,A003,Eurasian Peoples,175,C0079,Germanic,80,10,"Europe, Western",EUR,Europe,N,N,,N,42.510138,1.495969
AN,Andorra,12273,104096,Italian,Italian,600,3,N,ita,Italian,5,1,Christianity,85,1,12,A003,Eurasian Peoples,193,C0098,Italian,61,10,"Europe, Western",EUR,Europe,N,N,,N,42.507921,1.520812
AN,Andorra,14449,108129,Portuguese,Portuguese,12000,4,N,por,Portuguese,5,1,Christianity,95,5.036,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",46,10,"Europe, Western",EUR,Europe,N,N,,N,42.50461698,1.512446249
AN,Andorra,19211,115527,"South Asian, general","South Asian, general",600,1,Y,hin,Hindi,5,5,Hinduism,1,0.3,21,A012,South Asian Peoples,468,A012,South Asia - other,59,10,"Europe, Western",EUR,Europe,N,N,1,N,42.480647,1.53237
AN,Andorra,15077,109534,Spaniard,Spanish,23000,3,N,spa,Spanish,5,1,Christianity,89,0.839,12,A003,Eurasian Peoples,291,C0202,Spanish,50,10,"Europe, Western",EUR,Europe,N,N,,N,42.54865,1.60125
AO,Angola,10168,100093,Afrikaner,Afrikaner,2300,5,N,afr,Afrikaans,5,1,Christianity,97,35,12,A003,Eurasian Peoples,175,C0079,Germanic,15,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-15.25411806,13.57093379
AO,Angola,13289,107169,"Ambo, Ndonga","Ambo, Ndonga",42000,5,N,ndo,Ndonga,5,1,Christianity,95,23,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.25975,21.43357
AO,Angola,10918,101570,Bolo,"Bolo, Haka",5400,4,N,blv,Kibala,2,1,Christianity,65,7,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-10.27549,15.10681
AO,Angola,11140,102927,British,British,1300,4,N,eng,English,5,1,Christianity,70,7,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,127,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-12.73683665,15.74379959
AO,Angola,11069,101838,Cape Verdean,Cape Verdean,82000,4,N,kea,Kabuverdianu,3,1,Christianity,98,4,22,A013,Sub-Saharan Peoples,262,C0173,"Sub-Saharan African, other",18,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.60325,13.455789
AO,Angola,19206,115066,"Chinese, general","Chinese, general",53000,1,Y,cmn,"Chinese, Mandarin",5,7,Non-Religious,1.049,0.7,11,A002,East Asian Peoples,161,C0065,Chinese,63,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-8.843978903,13.22338566
AO,Angola,11365,102181,Chokwe,Chokwe,2240000,5,N,cjk,Chokwe,5,1,Christianity,85,43.801,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-9.65336,20.16828
AO,Angola,19007,114916,Deaf,Deaf,350000,3,N,xxx,Language unknown,0,1,Christianity,94.09,,26,A017,Deaf,328,C0252,Deaf,216,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.823471615,13.26896739
AO,Angola,11545,102579,Dhimba,Dhimba,33000,5,N,dhm,Dhimba,4,1,Christianity,70,25,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.55169,13.69577
AO,Angola,19208,101861,"English-Speaking, general","English-speaking, general",26000,5,N,eng,English,5,1,Christianity,84,25,12,A003,Eurasian Peoples,325,C0239,"Caucasian Peoples, general",8,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.837257,13.553865
AO,Angola,11234,103059,French,French,7900,3,N,fra,French,5,1,Christianity,76,0.2,12,A003,Eurasian Peoples,172,C0076,French,114,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.987234,13.421692
AO,Angola,11852,103280,Gciriku,"Gciriku, Shimbogedu",26000,5,N,diu,Gciriku,4,1,Christianity,50,35,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.76548,20.7608
AO,Angola,14681,108589,Heikum,"Heikum, Kedi",1700,4,N,hgm,Haiom,2,4,Ethnic Religions,10,10,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.019218,21.301622
AO,Angola,12085,103756,Herero,Herero,26000,4,N,her,Herero,5,1,Christianity,95,10,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.73662494,14.97918132
AO,Angola,12116,103861,Holu,Holu,57000,4,N,hol,Holu,3,4,Ethnic Religions,50,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.20931,17.5774
AO,Angola,21843,118458,Hungu,Hungu,909000,5,N,hng,Hungu,1,1,Christianity,93,30,22,A013,Sub-Saharan Peoples,345,C0269,"Bantu, Kongo",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-7.63,15.06
AO,Angola,13154,105927,Kimbundu,Kimbundu,8493000,5,N,kmb,Kimbundu,5,1,Christianity,97.3,22.462,22,A013,Sub-Saharan Peoples,347,C0271,"Bantu, Northwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.10198,15.05625
AO,Angola,12774,105179,Kongo,Kongo,3624000,5,N,kng,Koongo,5,1,Christianity,94.5,39.309,22,A013,Sub-Saharan Peoples,345,C0269,"Bantu, Kongo",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-6.63077,14.3043
AO,Angola,12775,105180,"Kongo, San Salvador","Kongo, San Salvador",21000,5,N,kwy,"Kongo, San Salvador",5,1,Christianity,98,33,22,A013,Sub-Saharan Peoples,345,C0269,"Bantu, Kongo",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-5.59758,12.48045
AO,Angola,12856,105420,Kung-Ekoka,Kung-Ekoka,7900,2,N,knw,Kung-Ekoka,3,4,Ethnic Religions,10,0.2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-7.28215,14.34318
AO,Angola,12857,105423,Kung-Tsumkwe,Kung-Tsumkwe,10000,4,N,ktz,Ju'hoan,4,4,Ethnic Religions,10,10,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.711445,20.892357
AO,Angola,20990,117709,Kuvale,Kuvale,98000,5,N,olu,Kuvale,3,1,Christianity,80,12,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15,12.5
AO,Angola,21064,117895,Kwandu,Kwandu,8400,5,N,xdo,Kwandu,3,1,Christianity,85,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.046703,13.313938
AO,Angola,12914,105527,Kwanyama,Kwanyama,796000,5,N,kua,Oshiwambo,5,1,Christianity,95,19.093,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.03144,16.34135
AO,Angola,10676,101038,"Kxoe, Xun","Kxoe, Xun",300,5,N,xuu,Khwedam,3,4,Ethnic Religions,20,15,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,5,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.65705,22.41191
AO,Angola,12962,105602,Lali,Lali,5600,5,N,ldi,Laari,4,1,Christianity,95,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,0.316111,32.574811
AO,Angola,13068,105785,Lingala,Lingala,152000,5,N,lin,Lingala,5,1,Christianity,98,18,22,A013,Sub-Saharan Peoples,334,C0258,"Bantu, Central-Congo",11,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-7.611541659,15.05385396
AO,Angola,13127,105890,Lozi,Lozi,9200,5,N,loz,Lozi,5,1,Christianity,97,12,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",5,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-14.98874883,20.9365993
AO,Angola,13134,105899,Luba-Lulua,Luba-Lulua,78000,5,N,lua,Luba-Kasai,5,1,Christianity,84,18,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.426416,20.73772
AO,Angola,13138,105903,Luchazi,Luchazi,681000,5,N,lch,Luchazi,5,1,Christianity,92,45,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.71307,20.37763
AO,Angola,13146,105915,Luimbi,Luimbi,115000,5,N,lum,Luimbi,3,1,Christianity,60,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.43456,17.44547
AO,Angola,13153,105926,Lunda,Lunda,377000,5,N,lun,Lunda,5,1,Christianity,94,35,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.18875,22.90985
AO,Angola,13276,107155,"Lunda, Ndembu","Lunda, Ndembu",19000,5,N,lun,Lunda,5,1,Christianity,94,20,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.18875,22.90985
AO,Angola,13168,105947,"Luvale, Lwena","Luvale, Lwena",357000,5,N,lue,Luvale,5,1,Christianity,97,24.708,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.07916,20.12819
AO,Angola,12911,105524,"Luyana, Kwangali","Luyana, Kwangali",26000,5,N,kwn,Kwangali,5,1,Christianity,90,12,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.43029,19.04544
AO,Angola,13167,105946,Lwalwa,Lwalwa,26000,4,N,lwa,Lwalu,2,1,Christianity,94,5,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-7.683371,21.373317
AO,Angola,13569,106380,Masi,Masi,5300,2,N,mho,Mashi,3,4,Ethnic Religions,25,0.5,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.95814,21.90066
AO,Angola,13617,106459,Mbangala,Mbangala,719000,2,N,mxg,Mbangala,3,4,Ethnic Religions,50,1.5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-9.16974,17.57672
AO,Angola,13639,106490,Mbukushu,"Mbukushu, Kusso",16000,5,N,mhw,Mbukushu,4,4,Ethnic Religions,50,17,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.94924,22.48909
AO,Angola,13643,106495,Mbunda,Mbunda,341000,4,N,mck,Mbunda,5,1,Christianity,80,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.59088,21.59839
AO,Angola,13645,106499,Mbwela,"Mbwela, Ambuella",561000,5,N,mfu,Mbwela,0,1,Christianity,80,27,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.38274,18.12592
AO,Angola,21580,118384,Mpinda,Mpinda,34000,4,N,pnd,Mpinda,1,4,Ethnic Religions,20,8,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-10.736136,13.765602
AO,Angola,13287,107167,Ndombe,Ndombe,53000,4,N,ndq,Ndombe,1,4,Ethnic Religions,40,7,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.965,13.37172
AO,Angola,13339,107243,Ngandyera,Ngandyera,32000,4,N,nne,Ngandjera,1,1,Christianity,70,3,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.63593,21.19282
AO,Angola,21063,117894,Ngendelengo,Ngendelengo,1400,5,N,nql,Ngendelengo,1,1,Christianity,80,25,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.060956,13.174088
AO,Angola,13414,107352,Nkangala,Nkangala,55000,4,N,nkn,Nkangala,2,4,Ethnic Religions,40,5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.39491,19.02923
AO,Angola,13417,107355,Nkhumbi,Nkhumbi,748000,3,N,khu,Nkumbi,4,1,Christianity,70,0.5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.40955,14.13565
AO,Angola,14084,107538,Nyaneka,Nyaneka,1137000,4,N,nyk,Nyaneka,4,1,Christianity,90,8,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.96162,14.94004
AO,Angola,14092,107553,"Nyemba, Ngangela","Nyemba, Ngangela",1070000,3,N,nba,Nyemba,3,1,Christianity,85,0.2,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.62958,17.9972
AO,Angola,15706,110393,"Ovimbundu, Umbundu","Ovimbundu, Umbundu",7935000,5,N,umb,Umbundu,5,1,Christianity,96.6,26.955,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.93443,14.51821
AO,Angola,14449,108129,Portuguese,"Portuguese, Branco",2151000,3,N,por,Portuguese,5,1,Christianity,95,0.4,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",46,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-9.32801086,13.25726522
AO,Angola,10598,115249,"Pygmy, Bakwe","Pygmy, Bakwe",25000,4,N,kng,Koongo,5,4,Ethnic Religions,25,5,22,A013,Sub-Saharan Peoples,273,C0184,Pygmy,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-6.079649843,14.29157694
AO,Angola,14604,108462,Ruund,"Ruund, Northern Lunda",257000,5,N,rnd,Ruund,5,1,Christianity,96,20,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-7.31907,19.76441
AO,Angola,14093,107555,"Simaa, Nyengo","Simaa, Nyengo",26000,4,N,nye,Nyengo,1,4,Ethnic Religions,50,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.12275,22.41077
AO,Angola,13426,106096,Simaa-Makoma,Simaa-Makoma,3900,4,N,sie,Simaa,3,4,Ethnic Religions,36,8,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.201137,21.91173
AO,Angola,19052,116076,"Songo, Nsongo","Songo, Nsongo",234000,5,N,nsx,Songo,4,1,Christianity,80,17,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-10.44121,16.76775
AO,Angola,15077,109534,Spaniard,Spaniard,15000,3,N,spa,Spanish,5,1,Christianity,95,0.1,12,A003,Eurasian Peoples,291,C0202,Spanish,50,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.81159361,13.26042388
AO,Angola,15109,109586,Suku,Suku,39000,4,N,sub,Suku,3,1,Christianity,90,3,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-6.995230077,16.60417053
AO,Angola,13454,116051,"Vasekela Bushman, Maligo","Vasekela Bushman, Maligo",14000,2,N,vaj,Northwestern Kung,2,4,Ethnic Religions,20,2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-7.93095,15.74211
AO,Angola,15953,110931,Yaka,Yaka,522000,5,N,yaf,Yaka,3,1,Christianity,94,25,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-6.69586,16.66277
AO,Angola,16005,111004,Yauma,Yauma,45000,4,N,yax,Yauma,3,1,Christianity,60,3,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.1932,20.51199
AO,Angola,16051,111088,Yombe,Yombe,84000,4,N,yom,Yombe,4,1,Christianity,90,3,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-4.78172,12.55489
AV,Anguilla,15741,110448,"Americans, U.S.","Americans, U.S.",300,5,N,eng,English,5,1,Christianity,85,26,18,A009,North American Peoples,109,C0011,Anglo-American,104,12,"America, North and Caribbean",NAR,North America,N,N,,N,18.23880585,-63.04013486
